date,retailer,category,sales_qty,price,promotion
2024-07-29,local,Beverages & Cold Drinks,55,63.77,1
2024-07-29,local,Personal Care,74,467.23,0
2024-07-29,local,Apparels & Innerwear,59,320.37,0
2024-07-30,dmart,Stationery & Books,63,326.85,0
2024-07-30,dmart,Ready-to-Eat & Instant Food,58,354.55,0
2024-07-30,dmart,Groceries & Staples,104,262.33,0
2024-07-30,dmart,Beverages & Cold Drinks,75,340.15,0
2024-07-30,dmart,Personal Care,52,133.25,0
2024-07-30,dmart,Apparels & Innerwear,54,176.12,1
2024-07-30,vmart,Stationery & Books,82,422.49,0
2024-07-30,vmart,Ready-to-Eat & Instant Food,56,482.3,0
2024-07-30,vmart,Groceries & Staples,55,294.97,0
2024-07-30,vmart,Beverages & Cold Drinks,74,313.79,1
2024-07-30,vmart,Personal Care,42,81.73,0
2024-07-30,vmart,Apparels & Innerwear,62,127.66,0
2024-07-30,local,Stationery & Books,81,108.23,0
2024-07-30,local,Ready-to-Eat & Instant Food,88,317.84,0
2024-07-30,local,Groceries & Staples,39,367.51,0
2024-07-30,local,Beverages & Cold Drinks,31,170.61,0
2024-07-30,local,Personal Care,69,268.82,0
2024-07-30,local,Apparels & Innerwear,48,231.26,0
2024-07-31,dmart,Stationery & Books,69,254.38,0
2024-07-31,dmart,Ready-to-Eat & Instant Food,58,341.28,0
2024-07-31,dmart,Groceries & Staples,84,152.51,0
2024-07-31,dmart,Beverages & Cold Drinks,57,255.88,0
2024-07-31,dmart,Personal Care,46,391.93,0
2024-07-31,dmart,Apparels & Innerwear,32,183.81,0
2024-07-31,vmart,Stationery & Books,37,287.49,0
2024-07-31,vmart,Ready-to-Eat & Instant Food,38,232.36,0
2024-07-31,vmart,Groceries & Staples,59,183.89,1
2024-07-31,vmart,Beverages & Cold Drinks,54,237.43,0
2024-07-31,vmart,Personal Care,62,292.09,0
2024-07-31,vmart,Apparels & Innerwear,95,497.34,0
2024-07-31,local,Stationery & Books,81,216.48,0
2024-07-31,local,Ready-to-Eat & Instant Food,66,112.26,0
2024-07-31,local,Groceries & Staples,67,376.7,1
2024-07-31,local,Beverages & Cold Drinks,39,467.45,0
2024-07-31,local,Personal Care,62,134.63,0
2024-07-31,local,Apparels & Innerwear,37,107.72,0
2024-08-01,dmart,Stationery & Books,65,209.45,0
2024-08-01,dmart,Ready-to-Eat & Instant Food,43,361.37,0
2024-08-01,dmart,Groceries & Staples,107,230.44,0
2024-08-01,dmart,Beverages & Cold Drinks,46,230.51,0
2024-08-01,dmart,Personal Care,54,340.6,0
2024-08-01,dmart,Apparels & Innerwear,68,431.88,0
2024-08-01,vmart,Stationery & Books,46,448.37,0
2024-08-01,vmart,Ready-to-Eat & Instant Food,24,258.99,0
2024-08-01,vmart,Groceries & Staples,51,242.53,0
2024-08-01,vmart,Beverages & Cold Drinks,53,328.05,1
2024-08-01,vmart,Personal Care,76,488.47,0
2024-08-01,vmart,Apparels & Innerwear,150,388.34,1
2024-08-01,local,Stationery & Books,62,53.24,0
2024-08-01,local,Ready-to-Eat & Instant Food,84,89.51,0
2024-08-01,local,Groceries & Staples,35,358.64,0
2024-08-01,local,Beverages & Cold Drinks,27,496.21,0
2024-08-01,local,Personal Care,47,427.12,0
2024-08-01,local,Apparels & Innerwear,45,138.21,0
2024-08-02,dmart,Stationery & Books,70,139.27,0
2024-08-02,dmart,Ready-to-Eat & Instant Food,25,264.01,0
2024-08-02,dmart,Groceries & Staples,123,432.85,0
2024-08-02,dmart,Beverages & Cold Drinks,64,224.28,0
2024-08-02,dmart,Personal Care,41,318.63,0
2024-08-02,dmart,Apparels & Innerwear,36,155.14,0
2024-08-02,vmart,Stationery & Books,73,79.73,0
2024-08-02,vmart,Ready-to-Eat & Instant Food,61,102.3,0
2024-08-02,vmart,Groceries & Staples,46,477.08,0
2024-08-02,vmart,Beverages & Cold Drinks,33,185.05,0
2024-08-02,vmart,Personal Care,54,278.54,0
2024-08-02,vmart,Apparels & Innerwear,107,270.08,0
2024-08-02,local,Stationery & Books,88,105.64,0
2024-08-02,local,Ready-to-Eat & Instant Food,84,419.12,0
2024-08-02,local,Groceries & Staples,48,333.68,0
2024-08-02,local,Beverages & Cold Drinks,55,210.83,1
2024-08-02,local,Personal Care,52,158.71,1
2024-08-02,local,Apparels & Innerwear,32,413.6,0
2024-08-03,dmart,Stationery & Books,76,391.0,0
2024-08-03,dmart,Ready-to-Eat & Instant Food,60,262.9,0
2024-08-03,dmart,Groceries & Staples,84,348.6,0
2024-08-03,dmart,Beverages & Cold Drinks,102,177.62,0
2024-08-03,dmart,Personal Care,119,449.07,0
2024-08-03,dmart,Apparels & Innerwear,38,349.88,0
2024-08-03,vmart,Stationery & Books,54,387.57,1
2024-08-03,vmart,Ready-to-Eat & Instant Food,81,396.57,0
2024-08-03,vmart,Groceries & Staples,77,76.51,0
2024-08-03,vmart,Beverages & Cold Drinks,52,308.86,0
2024-08-03,vmart,Personal Care,102,470.33,0
2024-08-03,vmart,Apparels & Innerwear,88,466.18,0
2024-08-03,local,Stationery & Books,141,437.6,0
2024-08-03,local,Ready-to-Eat & Instant Food,176,168.21,0
2024-08-03,local,Groceries & Staples,80,236.82,1
2024-08-03,local,Beverages & Cold Drinks,61,399.67,0
2024-08-03,local,Personal Care,107,326.1,1
2024-08-03,local,Apparels & Innerwear,86,448.72,0
2024-08-04,dmart,Stationery & Books,73,103.12,0
2024-08-04,dmart,Ready-to-Eat & Instant Food,91,131.91,0
2024-08-04,dmart,Groceries & Staples,182,339.88,1
2024-08-04,dmart,Beverages & Cold Drinks,123,86.33,0
2024-08-04,dmart,Personal Care,73,197.57,0
2024-08-04,dmart,Apparels & Innerwear,65,394.2,0
2024-08-04,vmart,Stationery & Books,49,124.06,0
2024-08-04,vmart,Ready-to-Eat & Instant Food,60,114.81,0
2024-08-04,vmart,Groceries & Staples,99,145.19,0
2024-08-04,vmart,Beverages & Cold Drinks,50,362.17,0
2024-08-04,vmart,Personal Care,56,494.14,0
2024-08-04,vmart,Apparels & Innerwear,87,159.57,0
2024-08-04,local,Stationery & Books,193,131.88,1
2024-08-04,local,Ready-to-Eat & Instant Food,150,469.19,0
2024-08-04,local,Groceries & Staples,119,190.74,1
2024-08-04,local,Beverages & Cold Drinks,91,345.67,0
2024-08-04,local,Personal Care,126,86.49,0
2024-08-04,local,Apparels & Innerwear,57,481.82,0
2024-08-05,dmart,Stationery & Books,39,249.57,0
2024-08-05,dmart,Ready-to-Eat & Instant Food,33,201.26,0
2024-08-05,dmart,Groceries & Staples,69,422.96,0
2024-08-05,dmart,Beverages & Cold Drinks,67,143.11,0
2024-08-05,dmart,Personal Care,83,486.21,0
2024-08-05,dmart,Apparels & Innerwear,42,168.69,0
2024-08-05,vmart,Stationery & Books,40,157.95,0
2024-08-05,vmart,Ready-to-Eat & Instant Food,35,459.0,0
2024-08-05,vmart,Groceries & Staples,55,480.76,0
2024-08-05,vmart,Beverages & Cold Drinks,51,439.82,0
2024-08-05,vmart,Personal Care,31,347.89,0
2024-08-05,vmart,Apparels & Innerwear,88,299.38,1
2024-08-05,local,Stationery & Books,96,67.73,0
2024-08-05,local,Ready-to-Eat & Instant Food,91,351.37,0
2024-08-05,local,Groceries & Staples,56,100.55,0
2024-08-05,local,Beverages & Cold Drinks,65,462.46,0
2024-08-05,local,Personal Care,55,372.11,0
2024-08-05,local,Apparels & Innerwear,76,68.29,0
2024-08-06,dmart,Stationery & Books,72,128.07,0
2024-08-06,dmart,Ready-to-Eat & Instant Food,36,467.8,0
2024-08-06,dmart,Groceries & Staples,79,208.5,1
2024-08-06,dmart,Beverages & Cold Drinks,79,103.35,0
2024-08-06,dmart,Personal Care,82,183.75,0
2024-08-06,dmart,Apparels & Innerwear,85,171.52,1
2024-08-06,vmart,Stationery & Books,68,225.81,0
2024-08-06,vmart,Ready-to-Eat & Instant Food,79,446.65,0
2024-08-06,vmart,Groceries & Staples,28,419.48,0
2024-08-06,vmart,Beverages & Cold Drinks,53,191.02,0
2024-08-06,vmart,Personal Care,42,330.61,0
2024-08-06,vmart,Apparels & Innerwear,117,229.74,1
2024-08-06,local,Stationery & Books,78,262.81,0
2024-08-06,local,Ready-to-Eat & Instant Food,117,290.45,1
2024-08-06,local,Groceries & Staples,35,163.59,0
2024-08-06,local,Beverages & Cold Drinks,66,475.89,0
2024-08-06,local,Personal Care,42,372.3,0
2024-08-06,local,Apparels & Innerwear,47,180.19,0
2024-08-07,dmart,Stationery & Books,47,305.57,0
2024-08-07,dmart,Ready-to-Eat & Instant Food,46,151.39,1
2024-08-07,dmart,Groceries & Staples,72,205.99,0
2024-08-07,dmart,Beverages & Cold Drinks,71,455.13,0
2024-08-07,dmart,Personal Care,34,244.46,0
2024-08-07,dmart,Apparels & Innerwear,61,296.33,0
2024-08-07,vmart,Stationery & Books,65,424.65,0
2024-08-07,vmart,Ready-to-Eat & Instant Food,76,187.49,0
2024-08-07,vmart,Groceries & Staples,35,239.46,0
2024-08-07,vmart,Beverages & Cold Drinks,54,480.3,0
2024-08-07,vmart,Personal Care,62,307.91,0
2024-08-07,vmart,Apparels & Innerwear,90,297.94,0
2024-08-07,local,Stationery & Books,72,262.6,0
2024-08-07,local,Ready-to-Eat & Instant Food,71,384.39,1
2024-08-07,local,Groceries & Staples,53,95.12,0
2024-08-07,local,Beverages & Cold Drinks,46,417.17,0
2024-08-07,local,Personal Care,46,282.92,0
2024-08-07,local,Apparels & Innerwear,27,343.65,0
2024-08-08,dmart,Stationery & Books,73,329.3,0
2024-08-08,dmart,Ready-to-Eat & Instant Food,37,388.01,0
2024-08-08,dmart,Groceries & Staples,110,308.58,0
2024-08-08,dmart,Beverages & Cold Drinks,111,184.83,0
2024-08-08,dmart,Personal Care,71,490.91,0
2024-08-08,dmart,Apparels & Innerwear,66,376.32,0
2024-08-08,vmart,Stationery & Books,42,237.85,0
2024-08-08,vmart,Ready-to-Eat & Instant Food,43,121.64,0
2024-08-08,vmart,Groceries & Staples,58,192.2,0
2024-08-08,vmart,Beverages & Cold Drinks,46,308.63,0
2024-08-08,vmart,Personal Care,35,421.82,0
2024-08-08,vmart,Apparels & Innerwear,104,285.5,0
2024-08-08,local,Stationery & Books,94,133.01,0
2024-08-08,local,Ready-to-Eat & Instant Food,76,50.79,0
2024-08-08,local,Groceries & Staples,73,370.74,0
2024-08-08,local,Beverages & Cold Drinks,75,276.23,0
2024-08-08,local,Personal Care,73,462.1,0
2024-08-08,local,Apparels & Innerwear,33,331.92,0
2024-08-09,dmart,Stationery & Books,54,390.51,0
2024-08-09,dmart,Ready-to-Eat & Instant Food,70,182.45,0
2024-08-09,dmart,Groceries & Staples,78,392.56,0
2024-08-09,dmart,Beverages & Cold Drinks,77,318.0,0
2024-08-09,dmart,Personal Care,62,387.34,1
2024-08-09,dmart,Apparels & Innerwear,42,376.45,0
2024-08-09,vmart,Stationery & Books,35,452.75,0
2024-08-09,vmart,Ready-to-Eat & Instant Food,35,122.61,0
2024-08-09,vmart,Groceries & Staples,40,225.41,0
2024-08-09,vmart,Beverages & Cold Drinks,69,267.01,0
2024-08-09,vmart,Personal Care,29,361.74,0
2024-08-09,vmart,Apparels & Innerwear,121,317.36,0
2024-08-09,local,Stationery & Books,83,236.52,0
2024-08-09,local,Ready-to-Eat & Instant Food,94,345.71,0
2024-08-09,local,Groceries & Staples,51,244.14,0
2024-08-09,local,Beverages & Cold Drinks,78,227.18,0
2024-08-09,local,Personal Care,74,155.1,1
2024-08-09,local,Apparels & Innerwear,37,217.5,0
2024-08-10,dmart,Stationery & Books,89,332.95,0
2024-08-10,dmart,Ready-to-Eat & Instant Food,78,291.87,0
2024-08-10,dmart,Groceries & Staples,113,386.03,0
2024-08-10,dmart,Beverages & Cold Drinks,136,329.86,0
2024-08-10,dmart,Personal Care,115,239.4,0
2024-08-10,dmart,Apparels & Innerwear,68,237.18,0
2024-08-10,vmart,Stationery & Books,79,371.24,0
2024-08-10,vmart,Ready-to-Eat & Instant Food,149,54.68,1
2024-08-10,vmart,Groceries & Staples,79,182.26,0
2024-08-10,vmart,Beverages & Cold Drinks,48,328.53,0
2024-08-10,vmart,Personal Care,47,302.59,0
2024-08-10,vmart,Apparels & Innerwear,132,440.05,0
2024-08-10,local,Stationery & Books,158,192.68,0
2024-08-10,local,Ready-to-Eat & Instant Food,136,467.04,0
2024-08-10,local,Groceries & Staples,63,137.28,0
2024-08-10,local,Beverages & Cold Drinks,49,178.6,0
2024-08-10,local,Personal Care,65,57.94,0
2024-08-10,local,Apparels & Innerwear,131,169.09,1
2024-08-11,dmart,Stationery & Books,73,310.41,0
2024-08-11,dmart,Ready-to-Eat & Instant Food,96,62.43,0
2024-08-11,dmart,Groceries & Staples,97,90.13,0
2024-08-11,dmart,Beverages & Cold Drinks,91,232.37,0
2024-08-11,dmart,Personal Care,65,209.68,0
2024-08-11,dmart,Apparels & Innerwear,39,158.73,0
2024-08-11,vmart,Stationery & Books,52,93.77,0
2024-08-11,vmart,Ready-to-Eat & Instant Food,63,289.32,0
2024-08-11,vmart,Groceries & Staples,91,291.12,0
2024-08-11,vmart,Beverages & Cold Drinks,75,211.89,0
2024-08-11,vmart,Personal Care,56,494.01,0
2024-08-11,vmart,Apparels & Innerwear,93,305.14,0
2024-08-11,local,Stationery & Books,115,135.18,0
2024-08-11,local,Ready-to-Eat & Instant Food,165,366.3,1
2024-08-11,local,Groceries & Staples,91,415.35,0
2024-08-11,local,Beverages & Cold Drinks,71,140.1,0
2024-08-11,local,Personal Care,46,399.75,0
2024-08-11,local,Apparels & Innerwear,96,106.06,0
2024-08-12,dmart,Stationery & Books,40,244.58,0
2024-08-12,dmart,Ready-to-Eat & Instant Food,35,133.6,0
2024-08-12,dmart,Groceries & Staples,77,76.35,0
2024-08-12,dmart,Beverages & Cold Drinks,128,305.62,1
2024-08-12,dmart,Personal Care,30,86.1,0
2024-08-12,dmart,Apparels & Innerwear,78,173.97,0
2024-08-12,vmart,Stationery & Books,61,176.25,1
2024-08-12,vmart,Ready-to-Eat & Instant Food,78,458.61,0
2024-08-12,vmart,Groceries & Staples,49,401.39,0
2024-08-12,vmart,Beverages & Cold Drinks,33,409.65,0
2024-08-12,vmart,Personal Care,68,392.35,0
2024-08-12,vmart,Apparels & Innerwear,97,360.27,0
2024-08-12,local,Stationery & Books,143,377.68,1
2024-08-12,local,Ready-to-Eat & Instant Food,72,468.6,0
2024-08-12,local,Groceries & Staples,41,318.93,0
2024-08-12,local,Beverages & Cold Drinks,65,135.32,0
2024-08-12,local,Personal Care,45,65.06,0
2024-08-12,local,Apparels & Innerwear,65,165.4,0
2024-08-13,dmart,Stationery & Books,57,371.1,0
2024-08-13,dmart,Ready-to-Eat & Instant Food,48,142.97,0
2024-08-13,dmart,Groceries & Staples,69,219.91,0
2024-08-13,dmart,Beverages & Cold Drinks,91,331.44,0
2024-08-13,dmart,Personal Care,70,433.81,0
2024-08-13,dmart,Apparels & Innerwear,36,405.72,0
2024-08-13,vmart,Stationery & Books,52,112.28,0
2024-08-13,vmart,Ready-to-Eat & Instant Food,47,407.97,0
2024-08-13,vmart,Groceries & Staples,36,492.24,0
2024-08-13,vmart,Beverages & Cold Drinks,62,246.73,0
2024-08-13,vmart,Personal Care,41,304.35,0
2024-08-13,vmart,Apparels & Innerwear,106,379.72,0
2024-08-13,local,Stationery & Books,53,447.8,0
2024-08-13,local,Ready-to-Eat & Instant Food,80,156.24,0
2024-08-13,local,Groceries & Staples,44,364.35,0
2024-08-13,local,Beverages & Cold Drinks,28,429.68,0
2024-08-13,local,Personal Care,31,51.52,0
2024-08-13,local,Apparels & Innerwear,41,279.2,0
2024-08-14,dmart,Stationery & Books,56,390.97,0
2024-08-14,dmart,Ready-to-Eat & Instant Food,47,449.89,0
2024-08-14,dmart,Groceries & Staples,113,337.05,0
2024-08-14,dmart,Beverages & Cold Drinks,56,359.31,0
2024-08-14,dmart,Personal Care,85,387.37,0
2024-08-14,dmart,Apparels & Innerwear,53,268.21,0
2024-08-14,vmart,Stationery & Books,35,82.98,0
2024-08-14,vmart,Ready-to-Eat & Instant Food,36,385.94,0
2024-08-14,vmart,Groceries & Staples,47,154.45,0
2024-08-14,vmart,Beverages & Cold Drinks,63,353.05,0
2024-08-14,vmart,Personal Care,41,179.49,0
2024-08-14,vmart,Apparels & Innerwear,133,165.94,1
2024-08-14,local,Stationery & Books,80,460.62,0
2024-08-14,local,Ready-to-Eat & Instant Food,97,169.62,1
2024-08-14,local,Groceries & Staples,69,452.65,0
2024-08-14,local,Beverages & Cold Drinks,76,143.29,0
2024-08-14,local,Personal Care,48,281.92,0
2024-08-14,local,Apparels & Innerwear,64,362.48,0
2024-08-15,dmart,Stationery & Books,49,314.22,0
2024-08-15,dmart,Ready-to-Eat & Instant Food,41,145.78,0
2024-08-15,dmart,Groceries & Staples,85,477.69,0
2024-08-15,dmart,Beverages & Cold Drinks,96,109.06,0
2024-08-15,dmart,Personal Care,78,486.14,0
2024-08-15,dmart,Apparels & Innerwear,41,84.43,0
2024-08-15,vmart,Stationery & Books,58,439.73,0
2024-08-15,vmart,Ready-to-Eat & Instant Food,75,173.0,1
2024-08-15,vmart,Groceries & Staples,49,308.97,0
2024-08-15,vmart,Beverages & Cold Drinks,57,467.33,0
2024-08-15,vmart,Personal Care,35,151.03,0
2024-08-15,vmart,Apparels & Innerwear,131,376.16,0
2024-08-15,local,Stationery & Books,81,69.22,1
2024-08-15,local,Ready-to-Eat & Instant Food,83,403.24,0
2024-08-15,local,Groceries & Staples,28,449.25,0
2024-08-15,local,Beverages & Cold Drinks,66,215.16,1
2024-08-15,local,Personal Care,38,283.17,0
2024-08-15,local,Apparels & Innerwear,66,291.16,0
2024-08-16,dmart,Stationery & Books,57,393.47,0
2024-08-16,dmart,Ready-to-Eat & Instant Food,47,176.75,0
2024-08-16,dmart,Groceries & Staples,70,352.1,0
2024-08-16,dmart,Beverages & Cold Drinks,88,432.81,0
2024-08-16,dmart,Personal Care,29,202.25,0
2024-08-16,dmart,Apparels & Innerwear,92,155.94,1
2024-08-16,vmart,Stationery & Books,69,204.79,0
2024-08-16,vmart,Ready-to-Eat & Instant Food,44,102.5,0
2024-08-16,vmart,Groceries & Staples,63,250.51,0
2024-08-16,vmart,Beverages & Cold Drinks,35,72.23,0
2024-08-16,vmart,Personal Care,52,234.5,0
2024-08-16,vmart,Apparels & Innerwear,81,94.13,0
2024-08-16,local,Stationery & Books,77,453.75,0
2024-08-16,local,Ready-to-Eat & Instant Food,96,109.78,0
2024-08-16,local,Groceries & Staples,44,267.84,0
2024-08-16,local,Beverages & Cold Drinks,57,185.36,0
2024-08-16,local,Personal Care,31,71.2,0
2024-08-16,local,Apparels & Innerwear,27,254.06,0
2024-08-17,dmart,Stationery & Books,123,289.58,1
2024-08-17,dmart,Ready-to-Eat & Instant Food,88,477.19,0
2024-08-17,dmart,Groceries & Staples,104,492.8,0
2024-08-17,dmart,Beverages & Cold Drinks,70,185.04,0
2024-08-17,dmart,Personal Care,90,83.62,0
2024-08-17,dmart,Apparels & Innerwear,108,79.0,0
2024-08-17,vmart,Stationery & Books,52,362.27,0
2024-08-17,vmart,Ready-to-Eat & Instant Food,78,420.03,0
2024-08-17,vmart,Groceries & Staples,95,152.25,0
2024-08-17,vmart,Beverages & Cold Drinks,87,126.27,0
2024-08-17,vmart,Personal Care,55,80.77,0
2024-08-17,vmart,Apparels & Innerwear,115,407.61,0
2024-08-17,local,Stationery & Books,90,250.54,0
2024-08-17,local,Ready-to-Eat & Instant Food,157,247.87,0
2024-08-17,local,Groceries & Staples,50,295.33,0
2024-08-17,local,Beverages & Cold Drinks,110,344.1,1
2024-08-17,local,Personal Care,80,246.0,0
2024-08-17,local,Apparels & Innerwear,81,160.86,0
2024-08-18,dmart,Stationery & Books,44,377.67,0
2024-08-18,dmart,Ready-to-Eat & Instant Food,68,458.07,0
2024-08-18,dmart,Groceries & Staples,105,234.42,1
2024-08-18,dmart,Beverages & Cold Drinks,116,337.75,0
2024-08-18,dmart,Personal Care,92,317.49,0
2024-08-18,dmart,Apparels & Innerwear,62,194.59,0
2024-08-18,vmart,Stationery & Books,89,233.36,0
2024-08-18,vmart,Ready-to-Eat & Instant Food,41,71.39,0
2024-08-18,vmart,Groceries & Staples,113,221.48,0
2024-08-18,vmart,Beverages & Cold Drinks,124,261.75,0
2024-08-18,vmart,Personal Care,76,283.38,0
2024-08-18,vmart,Apparels & Innerwear,97,235.03,0
2024-08-18,local,Stationery & Books,101,164.03,0
2024-08-18,local,Ready-to-Eat & Instant Food,124,261.87,0
2024-08-18,local,Groceries & Staples,128,265.72,1
2024-08-18,local,Beverages & Cold Drinks,77,292.29,0
2024-08-18,local,Personal Care,93,94.78,0
2024-08-18,local,Apparels & Innerwear,41,264.1,0
2024-08-19,dmart,Stationery & Books,40,383.19,0
2024-08-19,dmart,Ready-to-Eat & Instant Food,44,115.29,0
2024-08-19,dmart,Groceries & Staples,74,67.09,0
2024-08-19,dmart,Beverages & Cold Drinks,78,127.01,0
2024-08-19,dmart,Personal Care,69,176.46,0
2024-08-19,dmart,Apparels & Innerwear,65,213.48,1
2024-08-19,vmart,Stationery & Books,58,304.36,1
2024-08-19,vmart,Ready-to-Eat & Instant Food,34,221.74,0
2024-08-19,vmart,Groceries & Staples,67,108.18,0
2024-08-19,vmart,Beverages & Cold Drinks,41,288.87,0
2024-08-19,vmart,Personal Care,30,202.31,0
2024-08-19,vmart,Apparels & Innerwear,90,433.01,0
2024-08-19,local,Stationery & Books,93,387.19,0
2024-08-19,local,Ready-to-Eat & Instant Food,131,153.47,0
2024-08-19,local,Groceries & Staples,52,265.79,0
2024-08-19,local,Beverages & Cold Drinks,33,406.33,0
2024-08-19,local,Personal Care,52,186.82,1
2024-08-19,local,Apparels & Innerwear,82,172.33,0
2024-08-20,dmart,Stationery & Books,58,57.67,1
2024-08-20,dmart,Ready-to-Eat & Instant Food,38,395.42,0
2024-08-20,dmart,Groceries & Staples,54,392.27,0
2024-08-20,dmart,Beverages & Cold Drinks,60,295.67,0
2024-08-20,dmart,Personal Care,61,408.01,0
2024-08-20,dmart,Apparels & Innerwear,84,455.84,0
2024-08-20,vmart,Stationery & Books,38,161.28,0
2024-08-20,vmart,Ready-to-Eat & Instant Food,31,54.45,0
2024-08-20,vmart,Groceries & Staples,42,471.22,0
2024-08-20,vmart,Beverages & Cold Drinks,53,130.23,0
2024-08-20,vmart,Personal Care,37,335.83,0
2024-08-20,vmart,Apparels & Innerwear,99,191.02,0
2024-08-20,local,Stationery & Books,65,260.64,0
2024-08-20,local,Ready-to-Eat & Instant Food,90,421.49,0
2024-08-20,local,Groceries & Staples,66,126.16,0
2024-08-20,local,Beverages & Cold Drinks,86,454.9,0
2024-08-20,local,Personal Care,59,330.2,0
2024-08-20,local,Apparels & Innerwear,65,300.89,0
2024-08-21,dmart,Stationery & Books,51,114.36,0
2024-08-21,dmart,Ready-to-Eat & Instant Food,32,418.67,0
2024-08-21,dmart,Groceries & Staples,74,395.79,0
2024-08-21,dmart,Beverages & Cold Drinks,61,299.36,0
2024-08-21,dmart,Personal Care,75,55.3,1
2024-08-21,dmart,Apparels & Innerwear,33,481.97,0
2024-08-21,vmart,Stationery & Books,34,417.93,0
2024-08-21,vmart,Ready-to-Eat & Instant Food,49,129.62,0
2024-08-21,vmart,Groceries & Staples,44,120.02,0
2024-08-21,vmart,Beverages & Cold Drinks,66,89.97,0
2024-08-21,vmart,Personal Care,66,387.6,1
2024-08-21,vmart,Apparels & Innerwear,88,358.54,0
2024-08-21,local,Stationery & Books,69,152.27,0
2024-08-21,local,Ready-to-Eat & Instant Food,124,258.08,0
2024-08-21,local,Groceries & Staples,39,80.18,0
2024-08-21,local,Beverages & Cold Drinks,55,497.81,0
2024-08-21,local,Personal Care,30,494.68,0
2024-08-21,local,Apparels & Innerwear,67,53.86,1
2024-08-22,dmart,Stationery & Books,88,262.57,1
